"","V1","V2","V3","V4","V5","V6","V7","V8"
"614",-0.0554741864349233,0.491735454727778,0.730286712587677,-0.806255694512371,0.96227810859623,1.40613533490918,1.65896875240256,0.571864123893419
"615",0.13150401736845,0.489397963734002,1.01920878370392,-0.514008809239369,1.09543510320727,1.40385892352334,2.02680709423133,0.70027388448858
"616",-0.0435931104191071,0.569322907021761,0.812939754986286,-0.951356150462497,0.970235511514617,1.48382700994186,1.75678757384753,0.517146109886602
"617",-0.0281015085227183,0.448538367774974,0.694405231948047,-0.71883058617112,0.980709998465817,1.36465698633592,1.61821716644092,0.607589740247659
"618",-0.0141196486392411,0.463181586662545,0.731493424424066,-0.746514492836589,0.990260742127194,1.37857865862797,1.66035694230327,0.596041838260562
"619",-0.0727712531022609,0.461383934781468,0.665522718524288,-0.816618068219795,0.950809845187967,1.37686196790532,1.58614286178531,0.567771340088508
"620",-0.0131154844628496,0.470182112949917,0.76454443348395,-0.758354051286014,0.990950236772348,1.38528432300775,1.69883346503366,0.591170403396545
"621",0.0795098308225572,0.493900268486709,0.859925357503411,-0.679170430007073,1.05665896976603,1.40824687338806,1.81494440618299,0.624524281492554
"622",0.185074938991867,0.555361507840018,0.953252580836609,-0.84064105796236,1.1368760253074,1.46953682094983,1.93623301145468,0.558395392294543
"623",0.0145183716054992,0.478502321955613,0.736479267391859,-0.760420169296899,1.01011417431929,1.39329651845071,1.66610493463002,0.590324380097948
"624",0.0183441954118527,0.510825649350651,0.872310577065308,-0.777499478079865,1.01279640955095,1.42486540781696,1.83059237574425,0.583377043912888
"625",-0.201259276385459,0.464251074079791,0.523875817480177,-0.948509245340664,0.869791022693083,1.37960099467787,1.43781276525094,0.518167614398779
"626",0.111785080934407,0.489182987927552,0.76685826222857,-0.784040739129596,1.08056441777916,1.40364975026668,1.7015602807787,0.580737966729024
"627",-0.136139588974405,0.500115641752271,0.675831434559019,-0.928967711217302,0.909950776893368,1.41432692568584,1.59751716703302,0.525234027072876
"628",0.998922587202497,1.09005195010668,2.57070763870971,-0.797109556616006,1.99850694629408,2.12881702024762,5.94100761899249,0.575501041111764
"629",-0.0013043629270543,0.535151597735314,0.750009996012911,-0.916174938259122,0.999096293103944,1.44909441673372,1.68180448319952,0.529912131738056
"630",-0.0190906866498471,0.447474760579956,0.755440229050941,-0.635072117387298,0.986854511055338,1.36365128239601,1.68814664069163,0.643908626269381
"631",-0.0379846242039987,0.475993877534839,0.659198508872115,-0.854010610535081,0.974014649233767,1.39087606914007,1.57920505053753,0.553244607603818
"632",0.0253664465123339,0.44650050566897,0.720673680671611,-0.689501669897063,1.01773816616022,1.36273071676166,1.64795138203752,0.620067994454887
"633",-0.00896331604946052,0.463648184148821,0.757380107978178,-0.714548103171846,0.993806362890227,1.37902459165506,1.69041808591887,0.609395983666559
"634",0.0600475831135169,0.488122408197644,0.83391573005245,-0.751962020249567,1.04250014411912,1.4026182534004,1.78251686931069,0.593795464827261
"635",-0.0291861508505345,0.494423462236048,0.681204432058135,-0.89694824556209,0.979972961334204,1.40875766711422,1.60347785792642,0.537021500274548
"636",0.0535452318910855,0.462754214157691,0.767863714042042,-0.705373025364165,1.03781207857432,1.37817033993179,1.70274655585657,0.613283896533273
"637",0.231327371497113,0.480108153326808,1.01293605930389,-0.52279450596257,1.17391452878957,1.39484822886543,2.01801382670244,0.696022328614121
"638",-0.110846209325787,0.563075583636264,0.739611012656891,-1.06128753124942,0.926044733238397,1.47741546421454,1.66972557759794,0.479204203624063
"639",-0.0155459762874714,0.470960261764802,0.692861549201284,-0.799353903868729,0.989282199705272,1.38603170764953,1.616486601152,0.57460645147307
"640",-0.145641431240493,0.458201110088358,0.573605114855372,-0.852254085782771,0.903977374205369,1.37382773014373,1.48823784858569,0.553918609836072
"641",0.309493017299032,0.519939671138549,0.951260241547445,-0.604539081801357,1.23927212629404,1.4338952858781,1.93356094940921,0.657681465345129
"642",-0.0272658676540436,0.467545821813113,0.659580592222348,-0.823862785266797,0.981278211927483,1.38275525208122,1.57962334258609,0.56492733497191
"643",-0.00573823563103012,0.464514554719031,0.679679214031042,-0.706082589994745,0.996030457695997,1.37985297540607,1.60178355597897,0.612982337608753
"644",-0.0627861126075765,0.459166131077299,0.638400596882355,-0.840158436316968,0.957413389420197,1.37474699309381,1.55660251897565,0.558582222343145
"645",0.00246149307086228,0.486314893691682,0.710754479052482,-0.798567978430006,1.00170763333013,1.40086205042269,1.63665980919052,0.574919560511136
"646",0.089230166228959,0.700093371830707,1.3349714047411,-0.957561467145147,1.06380237740036,1.62460993474928,2.5227048153334,0.51492653902409
"647",-0.0236457023674207,0.437738263010327,0.673801372390055,-0.716336176782984,0.983743632523809,1.35447922251648,1.59527083053285,0.608641167247838
"648",0.0371152860367942,0.495592096010516,0.890679490005567,-0.675712597061692,1.02606013472292,1.40989927272908,1.85404915044413,0.626022928521182
"649",-0.0766977170873237,0.483443158548945,0.686271828282029,-0.857685753292411,0.948225622757976,1.39807635874489,1.60911989887868,0.551837057648031
"650",0.444891550025116,0.637106705013464,1.3512444848365,-0.681302310865412,1.36121178792086,1.55520709417277,2.55132110374071,0.623602098986991
"651",-0.49413784117995,0.648856949348223,0.644107499121708,-1.41394682648098,0.709985840983873,1.56792543255271,1.56277220240317,0.375283605979629
"652",-0.151703876987571,0.543075560306403,0.745012895252267,-0.981578635360467,0.900186680297666,1.45707542537021,1.67598924977665,0.506425292553846
"653",-0.0147836518910919,0.472671875603305,0.710616264137028,-0.749463269166101,0.989805077526341,1.38767707192947,1.63650301932487,0.594824811077021
"654",-0.003002584384051,0.47677957504448,0.838491196262261,-0.688811391794541,0.997920931363288,1.39163375212959,1.7881790447335,0.620364745853375
"655",0.0116619386240621,0.446175808122083,0.740632174531841,-0.687834701923037,1.0081161990868,1.36242405075149,1.67090785356721,0.620784868671043
"656",0.0303564922523602,0.512397217068777,0.898485868348006,-0.738458486075454,1.02126445061034,1.42641839892589,1.86410854416911,0.599379444838031
"657",0.0155284537130388,0.473433633817651,0.803280208476171,-0.704434251628074,1.01082163880904,1.38840997354816,1.74506431499327,0.613683095363849
"658",-0.0621984654076082,0.485196977518071,0.738373642188718,-0.776781058080998,0.957803448221438,1.39977697027328,1.66829410157461,0.583667620987649
"659",0.0196208941897918,0.443168284915283,0.717497251601154,-0.686259416331664,1.0136930704531,1.3595868233139,1.64432702473458,0.621463076829931
"660",0.0417003609630445,0.448321861721353,0.792166020626782,-0.637044044084519,1.02932627638761,1.36445220686296,1.73167239476932,0.643029110358707
"661",0.107910644219356,0.535456752777207,0.873942332412917,-0.773172902378522,1.07766639586832,1.44940095777291,1.83266403241008,0.585129190676091
"662",0.105413751687876,0.618493033902102,1.10133573910937,-0.853253233737324,1.0758028766045,1.53527067752773,2.14553247660231,0.553535122662414
"663",-0.820240592276468,0.946547749230373,0.496095681601635,-2.44294427889001,0.566347487347449,1.92725537180667,1.41039149656694,0.183907946158582
"664",-0.235603403075641,0.467242078401003,0.450633562691707,-1.00060426755144,0.849329695124954,1.38246415896998,1.3666402880724,0.499790620677153
"665",-0.0604320005571027,0.48768058499245,0.690478591652611,-0.901771464373897,0.958976920309498,1.40218876941939,1.61381878895136,0.535229127515456
"666",0.0512826272766462,0.484896112873332,0.875645103004961,-0.696654051460121,1.03618573484674,1.39948508634866,1.83482834893976,0.61700151996996
"667",0.0079472572844446,0.462591493436981,0.746921873456599,-0.728700517514829,1.00552381931957,1.37801490567979,1.67820839140892,0.603447213715004
"668",-0.0395173015859945,0.436940144748009,0.636595278623058,-0.760016045483846,0.972980433768497,1.35373011365668,1.55465588066813,0.59048976332084
"669",0.84811310735947,0.518767226157822,1.16610503265764,-0.12894474326213,1.80014498550685,1.43273046563066,2.24405032891326,0.914500115145658
"670",-0.103779707827891,0.454540106642688,0.60525417566849,-0.78914054164896,0.930591743466199,1.37034590499778,1.52124674463063,0.578688732179973
"671",-0.0835291509298623,0.46391402578718,0.660632919869871,-0.831208094057097,0.943746208923569,1.37927872431988,1.58077596851553,0.562058384848121
"672",0.694754732219098,0.496873297144667,1.68362027005799,0.0606895881268391,1.6186092353353,1.41115190534681,3.21233036232223,1.04296416405435
"673",-0.0881520022767138,0.442764618701394,0.654551432149771,-0.67485930199129,0.940726987344311,1.35920646400221,1.57412644407494,0.626393304982144
"674",-0.0230479032551412,0.495118099212552,0.724082548594788,-0.857227903413803,0.984151343723919,1.40943612705311,1.65184984324986,0.552012214987909
"675",0.0531758114955973,0.490087872109229,0.906935185371239,-0.641626205993982,1.03754636762639,1.40453042069968,1.87505795202365,0.640990017402289
"676",0.288804775986229,0.482637678609991,1.0457417576979,-0.516249424932701,1.22162778106942,1.3972960079982,2.06442750552561,0.699187149719171
"677",-0.0130523989536426,0.514030677149844,0.895554824377969,-0.726357237717068,0.99099356953869,1.42803434477025,1.8603251821449,0.604428151903602
"678",0.195127073086068,0.486186907879004,0.910408115565161,-0.620776767177442,1.14482499274553,1.40073778125254,1.87957712581386,0.650320691692204
"679",0.104783848421724,0.432808250264966,0.852738897467379,-0.505164952317484,1.07533326673453,1.3498585624339,1.80592614972453,0.704579813963094
"680",0.0441769910573519,0.464875548886366,0.784643627943631,-0.694991068949525,1.03109480662558,1.38019828830114,1.72266673667802,0.617713142524886
"681",-0.0311244547506059,0.460799724931457,0.697511055727804,-0.776876918014661,0.978657222440903,1.3763045295975,1.62170460554361,0.583628840456024
"682",0.0228651070653677,0.505716515269984,0.709938339280982,-0.755641800566193,1.01597514420874,1.41982833963116,1.63573420441764,0.592282842575269
"683",-0.201289597402592,0.485228319242708,0.475235074911374,-1.00455065125753,0.869772742550283,1.3998073799577,1.39014471367081,0.498425349198888
"684",0.638887848438297,0.705434676872427,1.73659965653889,-0.548246463487006,1.55712833009428,1.63063589331987,3.33248794510487,0.683850815995334
"685",0.00694331911329434,0.477233193269034,0.837870680978479,-0.659038501919374,1.00482434191176,1.39207138424707,1.7874100992477,0.633300225438304
"686",-0.0129917251690062,0.475640021501384,0.695556444899959,-0.788596114524104,0.991035247504637,1.39053496480303,1.61950895435922,0.57890715207249
"687",0.00808019969841789,0.486106131174854,0.673520530341562,-0.869236687132033,1.00561648126081,1.40065935593697,1.59496031756145,0.547436416148176
"688",-0.161120077264439,0.45873330988376,0.590337750777484,-0.851224333140667,0.894330462471756,1.37433461877292,1.50559918348403,0.554314121535496
"689",0.00266040774679911,0.512339827577133,0.951149740337501,-0.71375180859622,1.00184575544226,1.42636165803728,1.93341285668273,0.609732432220273
"690",0.21147947012211,0.495176570098138,0.989878527371647,-0.524137487433309,1.15787496511253,1.4094932511481,1.98601776429636,0.695374714163737
"691",0.0356923238257457,0.467618752968237,0.750852339592525,-0.733122467705011,1.02504860771551,1.38282515492552,1.68278672187047,0.601600442086902
"692",-0.0641458199182927,0.496159155957268,0.783082022244335,-0.76094649088154,0.956511474128767,1.41045355102634,1.72080309209876,0.590109058226963
"693",-0.0484728338269642,0.451450978251834,0.617683525634601,-0.794634161562151,0.96695936309269,1.36741483122727,1.53440946593447,0.576489340964976
"694",-0.283912984261108,0.56180314622285,0.514411847882506,-1.22977220176423,0.821360239366089,1.47611297833162,1.428411691885,0.426384765744912
"695",-0.337346590117693,0.542553159542784,0.650977276074169,-1.09253681045142,0.791495695715567,1.45654791297256,1.57023150439649,0.468936079990857
"696",-0.0643893479247654,0.476391304736139,0.612260494681366,-0.886502775288716,0.956350027900029,1.39125927426133,1.52865251110923,0.540923778949037
"697",-0.0221701816305544,0.438126069882261,0.623444556934791,-0.774099140763281,0.984750273998258,1.35484336527768,1.54054898532084,0.5847536468772
"698",-0.0226575518297312,0.483921279502563,0.688511140067777,-0.835999925928873,0.984417662554702,1.3985397694866,1.61161947015864,0.560194635858708
"699",-0.00966458773127714,0.456660958814783,0.712017031922586,-0.725680559386511,0.993323406420433,1.37236188084596,1.63809273432079,0.604711717976255
"700",-0.000167417648390456,0.518818045771444,0.830061096547169,-0.753626279552123,0.999883961662011,1.43278093512632,1.77776064694584,0.59311087118968
"701",0.354961347918336,0.492821198147949,1.09269515169565,-0.386025945302297,1.2789513156901,1.40719396252719,2.13272086001501,0.7652346228746
"702",-0.0126265097100059,0.478819594975269,0.683001841751,-0.84082143417013,0.991286157917989,1.39360296159527,1.60547682698956,0.558325582012913
"703",-0.959354323887621,0.663894827392037,0.0900789109291367,-2.01499882238483,0.514287030258425,1.58435411807149,1.06442840178226,0.247414366058327
"704",0.486160438711048,0.569816012633269,1.41895736156574,-0.342236350692873,1.4007120821114,1.48433426092797,2.67392196265296,0.788817601578829
"705",0.102908706209751,0.494246346512565,0.877397707129629,-0.721427124760694,1.07393651073169,1.4085847284051,1.83705867599135,0.606497193785995
"706",-0.773940899374614,0.641202846483778,0.160583873681153,-1.87530775026348,0.584817788848547,1.55962895748826,1.11773940730505,0.272568783619772
"707",-0.0806688436940042,0.509924416807144,0.748047629221146,-0.835767383086803,0.945619149317063,1.42397559116712,1.67951843269591,0.560284938901571
"708",0.0219948966905594,0.432123063487297,0.774595817465064,-0.591496190167815,1.01536250917604,1.34921761919073,1.71071071495737,0.663654287447131
"709",-0.126394261794188,0.472181216121266,0.636315724404273,-0.864469859793924,0.916118252337792,1.38720520426213,1.554354660734,0.549248199408874
"710",0.0337191124431533,0.455547314514606,0.663597728579249,-0.742328271419956,1.02364758050833,1.37130293683926,1.58402788054372,0.597773865202228
"711",-0.0552943371352855,0.472017023601558,0.685979215030483,-0.802154007716927,0.962398075620966,1.38704733600117,1.60879356375879,0.573492288535059
"712",-0.393382464973634,0.408754526627241,0.34553318365293,-0.715774501430097,0.76134250775688,1.32753925945332,1.27062048501801,0.608878171804029
"713",-0.288181433225242,0.507797447175925,0.521201877651733,-1.05584888025468,0.818933702339727,1.42187776647144,1.43515034247186,0.48101411006801
"714",0.460678626458851,0.588143196158821,1.38741652549116,-0.465972470234272,1.37618900873075,1.50331068328654,2.61609789075043,0.723982901229642
"715",-0.122500577541927,0.486835311763196,0.696832075763686,-0.682055090664042,0.918594099989206,1.40136746938702,1.62094155733443,0.623276796273739
"716",0.033126113220178,0.472672338349153,0.783618856314718,-0.715094071249243,1.02322691122909,1.38767751702832,1.72144353071957,0.609165409777284
"717",0.0855763951415199,0.524755905372006,0.909259803710427,-0.716210962812132,1.06111159907209,1.43869014239218,1.87808167327713,0.608693994548498
"718",-0.0473239839785209,0.4634951775908,0.690728755845628,-0.789388608984283,0.967729680808639,1.37887834548958,1.6140986503692,0.578589236842026
"719",-0.00664310486519652,0.492911936171927,0.72523165405575,-0.79801538924099,0.995405935737415,1.40728247050107,1.65316606446076,0.575139811621033
"720",-0.0587028509651617,0.473406562159222,0.644539834352314,-0.859429893177423,0.960126996126873,1.38838392077411,1.5632405915685,0.551170319747247
"721",0.0906941784465047,0.490661031650967,0.956074761444202,-0.588892878169999,1.06488244638014,1.40508852890786,1.94002435146804,0.664852918381474
"722",-0.285227480323908,0.862556064405154,1.19867028702639,-1.57155738293276,0.820612206654729,1.81825691675398,2.29528020530234,0.336445007213186
"723",1.54010769714522,0.683740986334161,2.70060883332804,0.4686567183071,2.90816212076031,1.60629958128457,6.50076198580744,1.38382040409111
"724",0.122527077857453,0.441765851207667,0.875428411743804,-0.500278128905598,1.08864009555411,1.35826582069308,1.83455278036825,0.706970475263465
"725",0.00366621202257209,0.456672632158163,0.685576046917964,-0.780867642804785,1.0025444561747,1.3723729851444,1.60834404142358,0.582016660716008
"726",-0.0685748562632929,0.487157909183504,0.788913982305268,-0.73481940714676,0.95357951154703,1.40168086068971,1.72777335683238,0.600893238325314
"727",-0.0153442129069237,0.478845166885576,0.63690322036161,-0.85792477344893,0.989420562195741,1.39362766356261,1.55498775574807,0.551745638983379
"728",0.0789205088392127,0.509446052359174,0.762063633076577,-0.800960950709431,1.05622742659541,1.42350351192716,1.69591472947624,0.573966742220918
"729",-0.00308811539791042,0.480852258570931,0.76317531794447,-0.743643055437202,0.997861770794675,1.39556784150925,1.69722203923573,0.597229338826264
"730",0.018142071513426,0.448280245959825,0.666258613676008,-0.710659856220309,1.0126545250824,1.36441284864998,1.58695213370569,0.611040598714815
"731",-1.08215728936503,0.59386249152251,-0.093540727890974,-1.90575347736243,0.472322022934042,1.50928210653334,0.937219756893463,0.266876933602625
"732",0.028027125576045,0.465740857101488,0.793062639217648,-0.709952032009081,1.01961685367093,1.38102636015027,1.73274894400215,0.611340464892451
"733",-0.026290164308781,0.468725362817106,0.669856710348093,-0.76432165170233,0.981942080756223,1.38388624886829,1.59091494868826,0.588730121623465
"734",-0.0484486718022551,0.453250516419375,0.775758746554,-0.668073164944496,0.966975557708329,1.36912153321786,1.71209024232474,0.629346669208922
"735",-0.0348506770049489,0.449719217124832,0.686681707001627,-0.731427046672664,0.976132788037267,1.36577441859913,1.6095771248927,0.602307844253307
"736",-0.00766627394157424,0.468358797515821,0.657538998812732,-0.868920230033586,0.994700237390919,1.38353467058982,1.57738955946608,0.547556510233583
"737",0.0313737700016367,0.390801728732702,0.650101213213895,-0.605104217905082,1.02198482181702,1.31112181282865,1.56927828567594,0.657423887172216
"738",0.242788157668622,0.479371592083513,1.00341199124793,-0.501331158870306,1.18327725903016,1.39413627734671,2.0047356219215,0.706454642432014
"739",-0.701556154070514,0.579423907026916,0.230298916467725,-1.59309997511317,0.614908581496217,1.49425244875277,1.17307797772485,0.33145847004613
"740",0.242954701501319,0.497357171568647,1.04607849400378,-0.605667518710544,1.18341386371749,1.41162527970276,2.06490941528988,0.657167245881539
"741",0.00251570993420983,0.461351210504735,0.807968172108926,-0.686600590506385,1.00174527847676,1.37683073725727,1.75074403507533,0.621316128183253
"742",0.0384484804334973,0.495419534702743,0.831829311950386,-0.698270264410224,1.02700875507149,1.40973064422079,1.77994086578942,0.616310696576609
"743",-0.0983174500118802,0.46273156426825,0.602154380272118,-0.817499222489782,0.934121780502732,1.37814870323109,1.51798168084707,0.567424668494447
"744",-0.0623363176407808,0.464642300064793,0.68106043620344,-0.768922567709344,0.957711932667129,1.3799751617273,1.60331782227393,0.586855585993145
"745",-0.0133561680742696,0.456693044476924,0.689189422852662,-0.748402317729038,0.990784931159425,1.37239240263196,1.61237735087493,0.595262403446783
"746",0.0992349798126446,0.48912549510737,0.842544344886291,-0.677160590176346,1.07120528218081,1.40359381455439,1.79320986954086,0.625394921829749
"747",0.305076102351834,0.644975591351864,1.35778983445891,-0.631272036318948,1.23548380734025,1.56371282991122,2.56292246572279,0.645606927251297
"748",-0.0602223301960737,0.435993400110178,0.692028322858683,-0.711848549883697,0.959116300873674,1.35284204219636,1.61555327130373,0.610537345484471
"749",-0.0360707128388886,0.483915719173208,0.844108769152594,-0.676323686946025,0.975307656231708,1.39853437934764,1.79515543844315,0.62575781686633
"750",-0.00126212515311695,0.475799938727163,0.751006547749928,-0.775481441933685,0.999125544068229,1.39068910882691,1.68296660278891,0.584193640419162
"751",0.0210145192815553,0.467566189026628,0.767030358320496,-0.713308121202683,1.01467275819519,1.38277477323396,1.70176326847363,0.609919978576074
"752",-0.0664729925676299,0.503811469773223,0.640048192433633,-0.874781394363145,0.954969794897061,1.4179547263893,1.55838121531815,0.545336492664863
"753",0.29083710311043,0.496708769060244,1.03326743309179,-0.52368759726482,1.22334990303661,1.41099098368636,2.0466542936238,0.695591593699536
"754",-0.0023863672306081,0.473119755493496,0.823649984539791,-0.695048022565188,0.998347263557902,1.38810793855078,1.76987808299928,0.617688757397401
"755",-0.13935616470015,0.45647364817403,0.701071205874914,-0.662548967939412,0.907924246654742,1.37218371339597,1.6257114408486,0.631761108539319
"756",-0.0705856645501071,0.463031250030189,0.613729719225543,-0.852381079274266,0.952251351484216,1.37843501075427,1.53021006674672,0.553869853196352
"757",-0.0097121261898116,0.492154785377129,0.714361225350848,-0.843925277373475,0.993290675812617,1.40654409859504,1.6407565874302,0.557125680306156
"758",0.0996431365828107,0.431592756926108,0.753659027640742,-0.646983260189627,1.07150838264841,1.34872176424562,1.6860636823214,0.638614289493608
"759",-0.0140197432379938,0.483973124189026,0.784625291396644,-0.780201613622798,0.990329319213514,1.39859002831235,1.72264484185068,0.582285414375966
"760",-0.288671741971745,0.821190532857792,0.893457050242163,-1.61990419343603,0.818655429993778,1.76686343246128,1.85762211182293,0.32535706947152
"761",-0.206789076644693,0.493047319321441,0.530130028165604,-1.0244664304767,0.866463524912661,1.40741453671558,1.44405934078562,0.491592077156568
"762",0.00505862921231186,0.448339823984129,0.741806601816419,-0.648349595254838,1.0035125290986,1.36446919506973,1.67226861149928,0.638009762539689
"763",-0.0667965615244928,0.495070891156894,0.674233762398314,-0.881018752224043,0.954755637418896,1.40939000805454,1.59574902067366,0.542983870383117
"764",0.700539137105314,0.860038431289744,2.10444263230925,-0.583519242848767,1.6251119858175,1.81508666124919,4.30031586610465,0.667333927121448
"765",-0.0191404139641892,0.448397690726694,0.743530218207521,-0.638105105589432,0.986820496397107,1.36452392525798,1.67426769792669,0.642556354458172
"766",-0.000985097043965866,0.479914434716561,0.808321260869618,-0.680480476193278,0.999317415828037,1.39466094748413,1.75117256894858,0.62395743661037
"767",0.0237746191546294,0.473603265383642,0.684929592346664,-0.792811780490721,1.01661584302651,1.38857323189312,1.60762352293581,0.57721800991408
"768",0.00639597036921262,0.455219526043668,0.76931802574192,-0.64641209019421,1.00444319065799,1.37099140445035,1.70446387845023,0.638867170057132
"769",-0.0926701146308129,0.561716949045381,0.748561933740111,-1.0098149882079,0.937785505145241,1.47602478715621,1.68011726881723,0.496609929092144
"770",-0.00828274955687144,0.46907049680373,0.606660754283302,-0.908276147919046,0.994275284488451,1.38421735371031,1.52273063173812,0.532821370320494
"771",0.238290559665153,0.600067190064823,1.2677939348985,-0.632262424948568,1.17959413932173,1.51578715902164,2.40793080484904,0.645163879814268
"772",0.175638722803362,0.587971206420821,1.1893232594316,-0.699386742121505,1.12946434064671,1.50313147798522,2.28045746195603,0.615833928478257
"773",0.0572391957794949,0.445666021844786,0.809171032108051,-0.608313191071263,1.04047276040007,1.36194271383098,1.75220434238864,0.655963210419373
"774",0.193486219788634,0.564436099522006,1.06868422886873,-0.673671239713857,1.1435236629682,1.47880937992445,2.09751950849778,0.626909353587187
"775",0.0134603021177868,0.485902275591577,0.804476726572024,-0.772342577681222,1.00937363031291,1.40046145405909,1.74651220735242,0.585466051234116
"776",0.0187324146770299,0.462479300221704,0.704968519510259,-0.651111590913031,1.01306898273756,1.37790774657322,1.63010909443795,0.636789480775391
"777",0.198297142349123,0.388385128821739,0.521530381988557,-0.657321763991038,1.14734331060017,1.30892744425404,1.43547716607462,0.634054270892853
"778",-0.0342550040537825,0.456789763399363,0.753925844910742,-0.70038281801391,0.976535905769705,1.37248441151813,1.68637553791039,0.615408886732617
"779",0.127904620387978,0.599185053923792,1.13013030844658,-0.758196448658672,1.09270549564789,1.51486061398882,2.18878509108116,0.59123498745302
"780",0.0118196860536927,0.468389928842432,0.809971922038129,-0.662556793904611,1.00822643474243,1.38356452564109,1.75317732168231,0.631757681531601
"781",-0.0723991869259192,0.446509625544442,0.617745356566832,-0.76689748138311,0.951055087456578,1.36273933117661,1.53447522896691,0.587679923549627
"782",0.104215400965503,0.473524595874088,0.732698090208566,-0.748201294323802,1.07490964980036,1.3884975156858,1.66174393709985,0.595345352378542
"783",0.0226592530349826,0.449473655501707,0.742759604445765,-0.681614153535037,1.01583018796227,1.36554196944499,1.67337362872242,0.623467320172224
"784",0.22674833682734,0.538353671924709,1.21569148404795,-0.520787134517875,1.17019449538809,1.45231426631372,2.32252074673599,0.696991450830713
"785",0.0448900143705977,0.444899076999299,0.724039364073494,-0.703694882155411,1.0316045306643,1.36121888979092,1.65180039878996,0.613997683563198
"786",-0.0418960905135313,0.465081757309875,0.611248820688169,-0.831194117592901,0.971377456063394,1.38039557798885,1.52758093614661,0.562063829953789
"787",0.018073827816138,0.502568369362035,0.815179444357931,-0.794928788218226,1.01260662469289,1.41673346973273,1.75951698933477,0.576371622542236
"788",0.0917143769524053,0.644949402745237,1.05641085002341,-0.946803264463459,1.06563574188622,1.56368444477968,2.07975105656485,0.518780707863495
"789",0.441060533948308,0.49091113880784,1.28246151774204,-0.307127105515359,1.35760194221742,1.40533213767508,2.43253660969603,0.808249656586842
"790",-0.0665370995940318,0.477070277455452,0.698776420228338,-0.797301154001564,0.954927361179637,1.39191419396703,1.62312760039144,0.575424616662928
"791",0.0316265638463609,0.441813743192977,0.702426680398062,-0.663196048770452,1.0221639131017,1.35831091069797,1.62723958497859,0.631477813160052
"792",-0.00335868599965419,0.597483245916755,0.996286971288992,-0.858987240812772,0.997674644107574,1.51307473274771,1.99485926736137,0.55133945755611
"793",-0.0466792753791144,0.44815339268143,0.638926893369248,-0.782934358936109,0.968162234504736,1.36429288384179,1.55717047260474,0.581183496377956
"794",-0.0432756013062518,0.487236255080617,0.715046791746691,-0.842547693354582,0.970449064974725,1.40175698136888,1.64153645764077,0.557657916124106
"795",0.096567543081776,0.433728756757094,0.751538789981168,-0.631553849898982,1.06922653246102,1.35072010976215,1.68358760107682,0.645480827815545
"796",0.0239312716270781,0.4772909474324,0.724521995099319,-0.76977634700995,1.01672623644118,1.39212711295282,1.65235307517705,0.586508390703167
"797",-0.106265312724671,0.501650415940563,0.669900484159354,-0.924886422138976,0.928989816601093,1.41583232177753,1.59096322047491,0.52672198315177
"798",-0.0593311020307604,0.476252159376497,0.756454963722698,-0.790199754196477,0.959708980210597,1.39112509626022,1.6893344339921,0.578264020517854
"799",-0.0513057532365637,0.46524236899684,0.612725491735883,-0.844715812386694,0.965062475582593,1.3805492625845,1.52914529264637,0.556820482950546
"800",0.0548869309833882,0.480966429726067,0.863295434598846,-0.647059783960313,1.03877768749528,1.39567828750983,1.81918899836365,0.638580416862165
"801",0.00829453611049724,0.480547984104587,0.785271900497655,-0.714842742450701,1.00576589346107,1.39527353753508,1.72341709617724,0.609271540416587
"802",-0.00196037831717112,0.466300799462577,0.763779966126098,-0.663769338448692,0.998642092089042,1.38156247154245,1.69793351135623,0.631226930067674
"803",0.352248613479493,0.793559121107398,1.61244018243145,-0.956939082772275,1.27654873207089,1.73334534621381,3.05768583344885,0.515148728302196
"804",0.218536912916052,0.549955409916149,1.08672975341712,-0.678246089513661,1.163552988481,1.46404044542959,2.12392048154529,0.624924544913601
"805",-0.0104873309926214,0.462668894900022,0.714260015519923,-0.792253876933392,0.992757093285286,1.37808883899765,1.64064148696379,0.577441268639148
"806",-0.0734269985423812,0.46410966490419,0.640848469429746,-0.839911573015788,0.950377773594514,1.3794657764418,1.55924590436596,0.558677810978169
"807",0.0382909712663783,0.491395927836443,0.811708959555148,-0.752212154895047,1.02689663542114,1.40580445099309,1.75528945817508,0.593692521420204
"808",0.108620841831394,0.434598834668425,0.844523317576986,-0.528774353099872,1.07819703088932,1.35153496401498,1.79567133803732,0.69314334648104
"809",-0.000121891676434553,0.4962243522909,0.735869944611217,-0.842506394070415,0.99991551469723,1.41051729178617,1.66540140317751,0.557673880137112
"810",0.0142433987281824,0.482441343860601,0.795229340639599,-0.685322569493538,1.00992166826274,1.39710586449076,1.73535321595709,0.621866769072898
"811",0.411153156120969,0.660771036454636,1.45297198006189,-0.69270277019071,1.32974826641042,1.58092731153896,2.73771445393846,0.618693691965832
"812",-0.0258591449746959,0.463703887689644,0.765372660468949,-0.724883599706504,0.982235489438598,1.37907783785987,1.69980901678185,0.605045859274245
"813",0.0117140203180582,0.462140814042681,0.654277474260321,-0.734039196904559,1.00815259302012,1.37758449875898,1.57382755664306,0.601218289592875
"814",-0.0142244925145952,0.452219301659878,0.682657576024512,-0.745796088078632,0.990188780279092,1.36814325726473,1.60509376286998,0.596338717303754
"815",-0.0744848699157253,0.485159715528959,0.609871808675778,-0.910045012079173,0.94968115448907,1.39974081724081,1.52612359852912,0.532168487313107
